16628,4553,1283,14365,8595,12000,20000000,100000,0.0003700923931708333,0.75,0.045,0.07,12102,71144,73560
16628,4326,3197,9025,3943,12000,20000000,100000,0.28876540577240617,0.75,0.045,0.07,13758,52868,52233
16628,4648,2274,12498,6715,12000,20000000,100000,0.0027281825552509286,0.75,0.045,0.07,13469,63958,66505
16628,4516,2577,11488,5893,12000,20000000,100000,0.00738136679298443,0.75,0.045,0.07,13499,61771,62498
16628,4461,3267,9513,4282,12000,20000000,100000,0.12995149343859222,0.75,0.045,0.07,13947,53925,54970
16628,4396,3047,10027,4624,12000,20000000,100000,0.0520850061724844,0.75,0.045,0.07,13637,56345,56140
16628,4239,3386,8793,3757,12000,20000000,100000,0.5246331135813284,0.75,0.045,0.07,13376,52424,51778
16628,4648,2791,10646,5175,12000,20000000,100000,0.01981333734650907,0.75,0.045,0.07,13590,58434,59069
16628,4590,1693,13503,7628,12000,20000000,100000,0.0010053760853966232,0.75,0.045,0.07,12432,68117,69681
16628,4937,1442,14381,8369,13000,20000000,100000,0.0003700923931708333,0.75,0.045,0.07,13448,69038,73429
16628,110,24,16610,13764,2000,20000000,100000,0.0003700923931708333,0.75,0.045,0.07,366,99418,99601
16628,4188,3234,8985,4061,13000,20000000,100000,0.28876540577240617,0.75,0.045,0.07,13642,52702,52419
16628,4791,2223,12454,6619,13000,20000000,100000,0.0027281825552509286,0.75,0.045,0.07,13408,63294,65517
16628,4687,2596,11362,5700,13000,20000000,100000,0.00738136679298443,0.75,0.045,0.07,13602,60410,61498
16628,4202,3157,9222,4179,13000,20000000,100000,0.12995149343859222,0.75,0.045,0.07,13511,54092,53373
16628,4479,3105,9990,4690,13000,20000000,100000,0.0520850061724844,0.75,0.045,0.07,13665,55661,56514
16628,4300,3436,8799,3726,13000,20000000,100000,0.5246331135813284,0.75,0.045,0.07,13880,51371,52015
16628,4671,2913,10633,5077,13000,20000000,100000,0.01981333734650907,0.75,0.045,0.07,13970,57720,58837
16628,4624,1731,13401,7538,13000,20000000,100000,0.0010053760853966232,0.75,0.045,0.07,12997,67067,69206
16628,4952,1451,14202,8103,14000,20000000,100000,0.0003700923931708333,0.75,0.045,0.07,13551,67996,71673
16628,4282,3312,8963,4000,14000,20000000,100000,0.28876540577240617,0.75,0.045,0.07,13776,52619,52787
16628,3876,3029,10946,5844,2000,20000000,100000,0.28876540577240617,0.75,0.045,0.07,12971,63673,64350
16628,4849,2276,12245,6520,14000,20000000,100000,0.0027281825552509286,0.75,0.045,0.07,13894,62712,64751
16628,4817,2598,11391,5692,14000,20000000,100000,0.00738136679298443,0.75,0.045,0.07,13846,60057,61064
16628,4393,3232,9288,4121,14000,20000000,100000,0.12995149343859222,0.75,0.045,0.07,13894,53401,53552
16628,4294,3013,9696,4539,14000,20000000,100000,0.0520850061724844,0.75,0.045,0.07,13626,55849,55020
16628,4099,3323,8563,3596,14000,20000000,100000,0.5246331135813284,0.75,0.045,0.07,13710,51192,50596
16628,4723,2836,10641,5093,14000,20000000,100000,0.01981333734650907,0.75,0.045,0.07,13946,56909,58084
16628,4876,1927,13178,7110,14000,20000000,100000,0.0010053760853966232,0.75,0.045,0.07,13313,65336,67370
16628,5166,1417,13970,7896,15000,20000000,100000,0.0003700923931708333,0.75,0.045,0.07,13397,66495,70012
16628,4315,3381,9034,3823,15000,20000000,100000,0.28876540577240617,0.75,0.045,0.07,13920,51955,52387
16628,4948,2285,12147,6359,15000,20000000,100000,0.0027281825552509286,0.75,0.045,0.07,13693,61870,63698
16628,716,319,16346,13084,2000,20000000,100000,0.0027281825552509286,0.75,0.045,0.07,2246,96066,97147
16628,4773,2622,11359,5455,15000,20000000,100000,0.00738136679298443,0.75,0.045,0.07,13596,59551,60646
16628,4399,3195,9407,4096,15000,20000000,100000,0.12995149343859222,0.75,0.045,0.07,13935,53920,53497
16628,4491,3016,9763,4516,15000,20000000,100000,0.0520850061724844,0.75,0.045,0.07,13645,55119,54887
16628,4278,3415,8649,3634,15000,20000000,100000,0.5246331135813284,0.75,0.045,0.07,14123,50290,51026
16628,4645,2778,10483,5078,15000,20000000,100000,0.01981333734650907,0.75,0.045,0.07,13892,57320,57759
16628,4974,1883,13249,7107,15000,20000000,100000,0.0010053760853966232,0.75,0.045,0.07,13326,65053,67325
16628,5085,1448,14023,7821,16000,20000000,100000,0.0003700923931708333,0.75,0.045,0.07,13478,66079,69464
16628,4350,3382,9006,3896,16000,20000000,100000,0.28876540577240617,0.75,0.045,0.07,13975,52023,52548
16628,4809,2230,11985,6116,16000,20000000,100000,0.0027281825552509286,0.75,0.045,0.07,13451,61431,62456
16628,4735,2610,11143,5582,16000,20000000,100000,0.00738136679298443,0.75,0.045,0.07,13784,58527,60008
16628,1277,739,15777,12171,2000,20000000,100000,0.00738136679298443,0.75,0.045,0.07,3984,92279,93446
16628,4403,3145,9448,4284,16000,20000000,100000,0.12995149343859222,0.75,0.045,0.07,13726,54398,54095
16628,4561,3066,9900,4524,16000,20000000,100000,0.0520850061724844,0.75,0.045,0.07,14071,54359,55659
16628,4155,3348,8818,3756,16000,20000000,100000,0.5246331135813284,0.75,0.045,0.07,13765,51870,51955
16628,4517,2991,10403,4734,16000,20000000,100000,0.01981333734650907,0.75,0.045,0.07,14004,56169,56888
16628,5020,1897,12955,6826,16000,20000000,100000,0.0010053760853966232,0.75,0.045,0.07,13568,63592,65562
16628,5266,1515,13873,7586,17000,20000000,100000,0.0003700923931708333,0.75,0.045,0.07,13863,64459,68253
16628,4163,3218,8796,3961,17000,20000000,100000,0.28876540577240617,0.75,0.045,0.07,13365,52278,51489
16628,4920,2237,11999,6074,17000,20000000,100000,0.0027281825552509286,0.75,0.045,0.07,13707,60895,62269
16628,4707,2669,10866,5278,17000,20000000,100000,0.00738136679298443,0.75,0.045,0.07,13700,58283,58467
16628,4286,3172,9174,4171,17000,20000000,100000,0.12995149343859222,0.75,0.045,0.07,13738,52801,53142
16628,3409,2515,12412,7590,2000,20000000,100000,0.12995149343859222,0.75,0.045,0.07,11122,72280,73053
16628,4553,3164,9768,4455,17000,20000000,100000,0.0520850061724844,0.75,0.045,0.07,13809,55013,55181
16628,4104,3326,8535,3652,17000,20000000,100000,0.5246331135813284,0.75,0.045,0.07,13434,51580,50586
16628,4610,2970,10284,4762,17000,20000000,100000,0.01981333734650907,0.75,0.045,0.07,13770,55345,56232
16628,5151,1962,12875,6805,17000,20000000,100000,0.0010053760853966232,0.75,0.045,0.07,13931,62665,65073
16628,5604,1562,13768,7214,18000,20000000,100000,0.0003700923931708333,0.75,0.045,0.07,14232,63507,66993
16628,4326,3425,8900,3868,18000,20000000,100000,0.28876540577240617,0.75,0.045,0.07,13733,52266,52168
16628,4996,2317,11887,5839,18000,20000000,100000,0.0027281825552509286,0.75,0.045,0.07,14087,59145,61268
16628,4734,2644,10959,5293,18000,20000000,100000,0.00738136679298443,0.75,0.045,0.07,13884,57701,58930
16628,4381,3206,9336,4174,18000,20000000,100000,0.12995149343859222,0.75,0.045,0.07,13693,52502,53406
16628,4531,3072,9653,4295,18000,20000000,100000,0.0520850061724844,0.75,0.045,0.07,13962,54108,54299
16628,3019,2102,13560,8828,2000,20000000,100000,0.0520850061724844,0.75,0.045,0.07,9865,78832,79360
16628,4270,3359,8709,3695,18000,20000000,100000,0.5246331135813284,0.75,0.045,0.07,13719,51238,51064
16628,4644,2942,10301,4762,18000,20000000,100000,0.01981333734650907,0.75,0.045,0.07,13987,55736,56653
16628,5189,1950,12915,6628,18000,20000000,100000,0.0010053760853966232,0.75,0.045,0.07,13787,62460,65166
16628,5487,1525,13801,7257,19000,20000000,100000,0.0003700923931708333,0.75,0.045,0.07,14265,63146,66872
16628,4358,3273,8900,3856,19000,20000000,100000,0.28876540577240617,0.75,0.045,0.07,13894,51277,51821
16628,5062,2505,11788,5801,19000,20000000,100000,0.0027281825552509286,0.75,0.045,0.07,14082,59087,61474
16628,4696,2591,10944,5256,19000,20000000,100000,0.00738136679298443,0.75,0.045,0.07,13582,57733,58388
16628,4368,3203,9162,4106,19000,20000000,100000,0.12995149343859222,0.75,0.045,0.07,13838,53161,52926
16628,4459,3181,9632,4308,19000,20000000,100000,0.0520850061724844,0.75,0.045,0.07,14189,54161,54913
16628,4331,3513,8589,3538,19000,20000000,100000,0.5246331135813284,0.75,0.045,0.07,14245,50731,50932
16628,4032,3279,9952,4876,2000,20000000,100000,0.5246331135813284,0.75,0.045,0.07,13512,59357,58965
16628,4656,2921,10228,4754,19000,20000000,100000,0.01981333734650907,0.75,0.045,0.07,13888,55929,56672
16628,5175,1922,12749,6538,19000,20000000,100000,0.0010053760853966232,0.75,0.045,0.07,13751,61965,63649
16628,5567,1559,13643,7075,20000,20000000,100000,0.0003700923931708333,0.75,0.045,0.07,14085,62354,65059
16628,4420,3300,8926,3715,20000,20000000,100000,0.28876540577240617,0.75,0.045,0.07,13843,51535,51588
16628,5033,2352,11650,5681,20000,20000000,100000,0.0027281825552509286,0.75,0.045,0.07,14102,58722,60091
16628,4965,2688,10884,5141,20000,20000000,100000,0.00738136679298443,0.75,0.045,0.07,14152,56532,57890
16628,4446,3154,9202,3977,20000,20000000,100000,0.12995149343859222,0.75,0.045,0.07,13940,52913,52495
16628,4664,3146,9562,4184,20000,20000000,100000,0.0520850061724844,0.75,0.045,0.07,14048,52859,53869
16628,4343,3393,8708,3682,20000,20000000,100000,0.5246331135813284,0.75,0.045,0.07,13834,50509,51210
16628,4617,2822,10156,4695,20000,20000000,100000,0.01981333734650907,0.75,0.045,0.07,13559,55537,55165
16628,2062,1305,14890,10869,2000,20000000,100000,0.01981333734650907,0.75,0.045,0.07,6774,86713,87925
16628,5259,1942,12754,6445,20000,20000000,100000,0.0010053760853966232,0.75,0.045,0.07,13864,60953,63286
16628,5740,1520,13539,7013,21000,20000000,100000,0.0003700923931708333,0.75,0.045,0.07,14267,60873,64420
16628,4415,3331,8942,3778,21000,20000000,100000,0.28876540577240617,0.75,0.045,0.07,13953,51893,52033
16628,5225,2484,11681,5557,21000,20000000,100000,0.0027281825552509286,0.75,0.045,0.07,14133,57913,60019
16628,4839,2555,10750,5130,21000,20000000,100000,0.00738136679298443,0.75,0.045,0.07,13886,56505,57431
16628,4505,3266,9336,4080,21000,20000000,100000,0.12995149343859222,0.75,0.045,0.07,14123,52589,53590
16628,4569,3079,9549,4096,21000,20000000,100000,0.0520850061724844,0.75,0.045,0.07,13711,53318,53485
16628,4281,3419,8617,3674,21000,20000000,100000,0.5246331135813284,0.75,0.045,0.07,14025,50929,51237
16628,4762,2911,10137,4683,21000,20000000,100000,0.01981333734650907,0.75,0.045,0.07,14109,54567,55534
16628,5223,1961,12601,6425,21000,20000000,100000,0.0010053760853966232,0.75,0.045,0.07,13999,60416,62387
16628,346,116,16538,13579,2000,20000000,100000,0.0010053760853966232,0.75,0.045,0.07,1086,98192,98905
16628,5859,1630,13499,6806,22000,20000000,100000,0.0003700923931708333,0.75,0.045,0.07,14556,60229,64333
16628,4261,3223,9057,3928,22000,20000000,100000,0.28876540577240617,0.75,0.045,0.07,13560,52084,52207
16628,5221,2383,11662,5497,22000,20000000,100000,0.0027281825552509286,0.75,0.045,0.07,14149,57720,59157
16628,5029,2658,10889,5066,22000,20000000,100000,0.00738136679298443,0.75,0.045,0.07,14091,55768,57717
16628,4377,3267,9089,3859,22000,20000000,100000,0.12995149343859222,0.75,0.045,0.07,14099,51967,52518
16628,4446,3038,9510,4185,22000,20000000,100000,0.0520850061724844,0.75,0.045,0.07,13806,53702,53198
16628,4150,3361,8552,3651,22000,20000000,100000,0.5246331135813284,0.75,0.045,0.07,13954,51262,50760
16628,4653,2830,10090,4566,22000,20000000,100000,0.01981333734650907,0.75,0.045,0.07,14036,54610,54739
